,parcode,trial,rt,choice,item_left,item_right
381,4,21,7320,1,2.0,2.0
382,4,22,3510,-1,1.0,0.0
383,4,23,2683,1,1.0,4.0
384,4,24,1943,1,1.0,2.0
385,4,25,1684,-1,2.0,1.0
386,4,26,3811,1,3.0,4.0
387,4,27,1739,1,2.0,4.0
388,4,28,2891,-1,3.0,1.0
389,4,29,4217,1,2.0,5.0
390,4,30,6103,1,3.0,3.0
391,4,31,5579,-1,3.0,3.0
392,4,32,4646,1,3.0,1.0
393,4,33,4253,1,1.0,3.0
394,4,34,2616,1,4.0,3.0
395,4,35,5075,-1,3.0,3.0
396,4,36,2093,-1,2.0,3.0
397,4,37,4899,1,3.0,4.0
398,4,38,4563,1,3.0,3.0
399,4,39,2354,-1,3.0,0.0
400,4,40,3952,1,0.0,1.0
401,4,41,1354,-1,4.0,2.0
402,4,42,1708,1,3.0,3.0
403,4,43,1662,-1,3.0,4.0
404,4,44,3300,-1,4.0,3.0
405,4,45,2187,1,1.0,4.0
406,4,46,1537,-1,3.0,0.0
407,4,47,4601,1,1.0,3.0
408,4,48,1768,-1,0.0,1.0
409,4,49,2069,-1,5.0,4.0
410,4,50,3884,1,0.0,0.0
411,4,51,1877,1,1.0,3.0
412,4,52,1563,-1,4.0,0.0
413,4,53,1706,1,0.0,3.0
414,4,54,4268,-1,3.0,3.0
415,4,55,1762,1,2.0,5.0
416,4,56,1773,1,1.0,3.0
417,4,57,7000,-1,3.0,1.0
418,4,58,3982,-1,2.0,0.0
419,4,59,1869,-1,3.0,0.0
420,4,60,2105,-1,3.0,0.0
421,4,61,1507,-1,3.0,1.0
422,4,62,2742,1,1.0,3.0
423,4,63,2430,1,1.0,2.0
424,4,64,2550,1,0.0,2.0
425,4,65,2499,1,3.0,2.0
426,4,66,3249,-1,3.0,3.0
427,4,67,2161,1,0.0,4.0
428,4,68,2270,1,3.0,3.0
429,4,69,2322,-1,2.0,0.0
430,4,70,1885,1,0.0,1.0
431,4,71,2328,1,1.0,3.0
432,4,72,1789,1,0.0,3.0
433,4,73,3082,1,3.0,3.0
434,4,74,2710,1,3.0,5.0
435,4,75,3318,-1,5.0,3.0
436,4,76,1596,-1,4.0,1.0
437,4,77,2020,1,3.0,4.0
438,4,78,1498,-1,4.0,0.0
439,4,79,3854,1,1.0,3.0
440,4,80,3897,-1,3.0,3.0
441,4,81,1515,-1,3.0,4.0
442,4,82,2095,1,3.0,2.0
443,4,83,1847,-1,4.0,3.0
444,4,84,3787,1,2.0,2.0
445,4,85,3488,-1,4.0,3.0
446,4,86,4082,1,3.0,3.0
447,4,87,2037,1,1.0,2.0
448,4,88,1874,1,3.0,3.0
449,4,89,1663,1,0.0,4.0
450,4,90,5986,-1,3.0,1.0
451,4,91,7087,1,4.0,4.0
452,4,92,1695,1,0.0,2.0
453,4,93,1739,1,2.0,4.0
454,4,94,3157,-1,5.0,2.0
455,4,95,1509,-1,3.0,0.0
456,4,96,4811,1,2.0,5.0
457,4,97,1924,-1,3.0,1.0
458,4,98,1294,-1,2.0,1.0
459,4,99,1835,-1,1.0,4.0
460,4,100,2191,1,0.0,3.0
461,4,101,1573,1,4.0,5.0
462,4,102,2013,-1,5.0,3.0
463,4,103,1253,-1,4.0,1.0
464,4,104,2332,-1,2.0,0.0
465,4,105,3469,1,4.0,5.0
466,4,106,7005,-1,1.0,3.0
467,4,107,4749,-1,3.0,1.0
468,4,108,2096,1,3.0,5.0
469,4,109,1272,-1,4.0,0.0
470,4,110,3300,-1,1.0,1.0
471,4,111,1336,-1,3.0,1.0
472,4,112,1260,-1,4.0,1.0
473,4,113,1340,-1,1.0,0.0
474,4,114,3912,-1,2.0,1.0
475,4,115,1344,-1,1.0,0.0
476,4,116,3005,1,2.0,3.0
477,4,117,1676,-1,3.0,3.0
478,4,118,2666,-1,2.0,3.0
479,4,119,1883,1,2.0,5.0
480,5,0,1944,-1,1.0,1.0
481,5,1,3591,1,1.0,1.0
482,5,2,1669,-1,5.0,5.0
483,5,3,1473,-1,5.0,1.0
484,5,4,1379,1,1.0,5.0
485,5,5,2554,1,1.0,1.0
486,5,6,1539,-1,4.0,1.0
487,5,7,1370,1,1.0,1.0
488,5,8,1375,1,1.0,5.0
489,5,9,3063,1,1.0,2.0
490,5,10,1369,1,1.0,1.0
491,5,11,1598,1,1.0,5.0
492,5,12,1833,-1,1.0,1.0
493,5,13,1252,1,3.0,5.0
494,5,14,1773,-1,5.0,1.0
495,5,15,1471,1,1.0,5.0
496,5,16,3207,-1,4.0,1.0
497,5,17,1903,-1,1.0,1.0
498,5,18,2550,-1,5.0,1.0
499,5,19,1988,-1,2.0,1.0
500,5,20,1531,-1,5.0,1.0
501,5,21,4111,1,4.0,5.0
502,5,22,5355,1,1.0,1.0
503,5,23,1387,-1,5.0,1.0
504,5,24,1688,-1,5.0,3.0
505,5,25,3569,1,1.0,1.0
506,5,26,1619,1,4.0,5.0
507,5,27,4123,1,1.0,1.0
508,5,28,1834,1,1.0,1.0
509,5,29,1416,1,1.0,2.0
510,5,30,1288,1,1.0,5.0
511,5,31,1361,1,1.0,5.0
512,5,32,1465,1,1.0,1.0
513,5,33,1650,-1,1.0,1.0
514,5,34,2292,1,1.0,1.0
515,5,35,1348,1,1.0,4.0
516,5,36,1407,-1,5.0,4.0
517,5,37,1486,1,1.0,5.0
518,5,38,1610,1,4.0,5.0
519,5,39,2680,-1,1.0,1.0
520,5,40,2420,-1,1.0,1.0
521,5,41,2161,-1,1.0,1.0
522,5,42,1342,-1,5.0,1.0
523,5,43,1253,1,1.0,1.0
524,5,44,1262,-1,5.0,1.0
525,5,45,1895,1,1.0,1.0
526,5,46,2956,-1,5.0,4.0
527,5,47,1518,-1,5.0,1.0
528,5,48,1020,1,1.0,5.0
529,5,49,1407,-1,1.0,1.0
530,5,50,2155,-1,4.0,1.0
531,5,51,1575,1,1.0,5.0
532,5,52,1830,-1,1.0,1.0
533,5,53,1061,-1,1.0,1.0
534,5,54,1095,1,4.0,5.0
535,5,55,1536,1,1.0,1.0
536,5,56,1046,-1,5.0,1.0
537,5,57,1951,-1,5.0,3.0
538,5,58,1306,-1,1.0,1.0
539,5,59,1983,1,1.0,2.0
540,5,60,1847,-1,1.0,2.0
541,5,61,1761,1,1.0,5.0
542,5,62,2454,-1,1.0,1.0
543,5,63,2720,1,3.0,1.0
544,5,64,1076,-1,2.0,1.0
545,5,65,1871,1,1.0,5.0
546,5,66,926,-1,5.0,1.0
547,5,67,1366,-1,1.0,1.0
548,5,68,1282,1,1.0,5.0
549,5,69,1485,1,1.0,1.0
550,5,70,2086,-1,5.0,1.0
551,5,71,1351,-1,5.0,1.0
552,5,72,1516,-1,1.0,4.0
553,5,73,1085,1,1.0,1.0
554,5,74,1580,-1,3.0,1.0
555,5,75,1235,-1,5.0,1.0
556,5,76,1850,1,5.0,5.0
557,5,77,1398,1,1.0,5.0
558,5,78,1486,1,1.0,4.0
559,5,79,4333,-1,1.0,1.0
560,5,80,2015,-1,4.0,1.0
561,5,81,1236,-1,5.0,1.0
562,5,82,1346,1,1.0,1.0
563,5,83,1235,1,5.0,5.0
564,5,84,1382,1,1.0,1.0
565,5,85,1491,1,1.0,1.0
566,5,86,2413,-1,5.0,1.0
567,5,87,1509,-1,5.0,1.0
568,5,88,1114,1,1.0,4.0
569,5,89,1071,1,1.0,5.0
570,5,90,1696,-1,1.0,1.0
571,5,91,2318,1,2.0,1.0
572,5,92,1504,-1,5.0,1.0
573,5,93,1920,-1,5.0,4.0
574,5,94,1381,-1,5.0,1.0
575,5,95,4618,1,1.0,1.0
576,5,96,1067,1,3.0,5.0
577,5,97,1600,-1,1.0,1.0
578,5,98,903,1,1.0,1.0
579,5,99,1515,1,1.0,1.0
580,5,100,1737,-1,2.0,1.0
581,5,101,943,1,1.0,5.0
582,5,102,1317,1,1.0,5.0
583,5,103,1197,1,1.0,5.0
584,5,104,2430,1,1.0,1.0
585,5,105,1257,-1,5.0,1.0
586,5,106,2005,1,1.0,3.0
587,5,107,1129,1,1.0,5.0
588,5,108,1162,1,1.0,5.0
589,5,109,1801,-1,1.0,1.0
590,5,110,2430,1,1.0,1.0
591,5,111,1379,1,1.0,5.0
592,5,112,1529,-1,5.0,4.0
593,5,113,2327,-1,1.0,1.0
