,LVal,RVal,AbsDVal,TotVal,AbsDEv,RTsim,Correct_sim,Choice_sim,Conf_human,zConf_human
259,1.1,1.1,0.0,2.2,0.996311929313451,1506.0,0,0.0,66,-0.4649763288911991
260,1.1,0.95,0.15000000000000013,2.05,0.791028771364377,3605.0,0,1.0,70,-0.16579584917568232
261,1.7,1.55,0.1499999999999999,3.25,0.6972524478457734,1876.0,1,0.0,52,-1.5121080078955076
262,1.85,2.0,0.1499999999999999,3.85,1.043689725064315,2926.0,1,1.0,72,-0.016205609317923964
263,1.7,1.4,0.30000000000000004,3.0999999999999996,0.773105393150826,4248.0,1,0.0,70,-0.16579584917568232
264,1.4,2.0,0.6000000000000001,3.4,0.9049873924809658,2979.0,1,1.0,82,0.7317455899708678
265,1.85,1.7,0.15000000000000013,3.55,0.7291728669472186,3214.0,1,0.0,82,0.7317455899708678
266,1.1,1.55,0.44999999999999996,2.6500000000000004,0.638124757591084,2401.0,1,1.0,74,0.1333846305398344
267,0.95,0.65,0.29999999999999993,1.6,1.0151273936290555,3435.0,1,0.0,58,-1.0633372883222325
268,1.1,1.55,0.44999999999999996,2.6500000000000004,0.9877804375784771,4260.0,1,1.0,68,-0.3153860890334407
269,1.25,1.55,0.30000000000000004,2.8,0.8951685414729764,1214.0,1,1.0,48,-1.811288487611024
270,1.55,2.3,0.7499999999999998,3.8499999999999996,1.1202576277924459,2074.0,1,1.0,90,1.3301065494019009
271,1.7,1.25,0.44999999999999996,2.95,0.8171932341093918,1677.0,1,0.0,80,0.5821553501131095
272,0.95,1.85,0.9000000000000001,2.8,0.6142127517729418,2523.0,1,1.0,80,0.5821553501131095
273,0.65,1.25,0.6,1.9,0.18835152279918355,3818.0,0,0.0,76,0.2829748703975928
274,1.7,2.0,0.30000000000000004,3.7,1.0298370345336803,1434.0,0,0.0,48,-1.811288487611024
275,2.3,1.7,0.5999999999999999,4.0,1.0184044334213311,3022.0,1,0.0,62,-0.7641568086067158
276,1.55,2.3,0.7499999999999998,3.8499999999999996,0.24325326258222768,1784.0,0,0.0,54,-1.3625177680377492
277,0.65,1.7,1.0499999999999998,2.35,0.613694505105983,1742.0,1,1.0,72,-0.016205609317923964
278,1.55,1.7,0.1499999999999999,3.25,0.0997705532625649,3922.0,0,0.0,76,0.2829748703975928
279,1.7,1.1,0.5999999999999999,2.8,1.0139652394817835,1573.0,1,0.0,82,0.7317455899708678
280,1.85,1.85,0.0,3.7,1.1776794971239883,3045.0,0,1.0,58,-1.0633372883222325
281,1.7,1.55,0.1499999999999999,3.25,0.9491484754377232,4187.0,0,1.0,60,-0.9137470484644742
282,1.1,1.85,0.75,2.95,1.3735029893848407,1982.0,1,1.0,56,-1.212927528179991
283,1.85,1.7,0.15000000000000013,3.55,1.349663020461386,1804.0,1,0.0,74,0.1333846305398344
284,0.95,1.1,0.15000000000000013,2.05,0.8161518867829548,2086.0,0,0.0,88,1.1805163095441429
285,1.1,1.25,0.1499999999999999,2.35,0.4876839714363649,2512.0,1,1.0,64,-0.6145665687489574
286,1.1,1.7,0.5999999999999999,2.8,1.2044487036137697,2103.0,1,1.0,70,-0.16579584917568232
287,1.4,1.1,0.2999999999999998,2.5,1.1021689198832096,1595.0,1,0.0,68,-0.3153860890334407
288,2.3,2.0,0.2999999999999998,4.3,0.8848774612022821,1758.0,1,0.0,92,1.4796967892596598
289,1.7,0.65,1.0499999999999998,2.35,1.0106083059417448,2267.0,1,0.0,84,0.8813358298286262
290,1.1,1.55,0.44999999999999996,2.6500000000000004,1.1607695664892135,2376.0,1,1.0,80,0.5821553501131095
291,2.0,1.1,0.8999999999999999,3.1,1.216267669972495,2118.0,1,0.0,78,0.4325651102553511
292,2.3,1.55,0.7499999999999998,3.8499999999999996,0.680504720356947,2208.0,0,1.0,46,-1.9608787274687836
293,0.95,1.55,0.6000000000000001,2.5,0.1394420127287993,2717.0,0,0.0,66,-0.4649763288911991
294,0.95,2.3,1.3499999999999999,3.25,0.775096169884744,985.0,1,1.0,78,0.4325651102553511
295,1.1,0.35,0.7500000000000001,1.4500000000000002,1.165332051370762,2613.0,1,0.0,92,1.4796967892596598
296,1.55,1.4,0.15000000000000013,2.95,0.17588135240739466,4798.0,1,0.0,90,1.3301065494019009
297,1.25,2.0,0.75,3.25,1.145402956962679,2058.0,1,1.0,76,0.2829748703975928
298,1.85,1.55,0.30000000000000004,3.4000000000000004,0.8896953041162423,2969.0,0,1.0,70,-0.16579584917568232
299,1.85,2.0,0.1499999999999999,3.85,0.776705129223713,1709.0,1,1.0,76,0.2829748703975928
300,0.35,1.85,1.5,2.2,1.160480595805077,1199.0,1,1.0,90,1.3301065494019009
301,1.4,1.7,0.30000000000000004,3.0999999999999996,0.7552271067902755,3884.0,0,0.0,80,0.5821553501131095
302,1.25,1.1,0.1499999999999999,2.35,1.2420503786072445,1345.0,0,1.0,90,1.3301065494019009
303,2.0,1.4,0.6000000000000001,3.4,0.48948883875557503,2113.0,1,0.0,78,0.4325651102553511
304,1.1,2.0,0.8999999999999999,3.1,0.9672926145832365,2075.0,1,1.0,76,0.2829748703975928
305,1.55,1.55,0.0,3.1,0.6413130795789139,4933.0,0,1.0,90,1.3301065494019009
306,1.55,1.25,0.30000000000000004,2.8,1.1322690541729146,2009.0,1,0.0,62,-0.7641568086067158
307,1.25,2.0,0.75,3.25,0.8350547573157747,1011.0,1,1.0,80,0.5821553501131095
308,1.4,1.25,0.1499999999999999,2.65,1.0031490204119158,3226.0,1,0.0,54,-1.3625177680377492
309,1.1,1.85,0.75,2.95,0.27706234615326897,2233.0,1,1.0,88,1.1805163095441429
310,1.55,2.0,0.44999999999999996,3.55,1.0729671093150062,3258.0,1,1.0,70,-0.16579584917568232
311,1.85,0.95,0.9000000000000001,2.8,0.3896973063850706,2443.0,0,1.0,86,1.030926069686385
312,1.7,2.0,0.30000000000000004,3.7,0.20076578604514483,2451.0,1,1.0,96,1.7788772689751764
313,1.55,1.1,0.44999999999999996,2.6500000000000004,0.3671859732470163,1449.0,1,0.0,86,1.030926069686385
314,1.55,1.1,0.44999999999999996,2.6500000000000004,0.9874487850969246,2378.0,1,0.0,90,1.3301065494019009
315,2.0,2.0,0.0,4.0,0.4485606050465062,3008.0,0,1.0,68,-0.3153860890334407
316,2.3,1.55,0.7499999999999998,3.8499999999999996,0.9263569317339293,1722.0,1,0.0,84,0.8813358298286262
317,2.0,1.55,0.44999999999999996,3.55,0.862860048167143,3253.0,1,0.0,68,-0.3153860890334407
318,2.0,1.1,0.8999999999999999,3.1,0.9310109948527622,1450.0,1,0.0,82,0.7317455899708678
319,2.3,1.1,1.1999999999999997,3.4,1.8209440269474155,3336.0,1,0.0,90,1.3301065494019009
320,1.85,1.1,0.75,2.95,1.2033065882140201,2215.0,1,0.0,80,0.5821553501131095
321,2.0,1.55,0.44999999999999996,3.55,0.7113232920292359,1580.0,0,1.0,76,0.2829748703975928
322,0.8,1.55,0.75,2.35,0.5300211938059443,1472.0,1,1.0,94,1.6292870291174182
323,1.1,1.25,0.1499999999999999,2.35,0.7997583895950849,2003.0,0,0.0,88,1.1805163095441429
324,1.55,1.7,0.1499999999999999,3.25,0.6883686851621815,1743.0,1,1.0,88,1.1805163095441429
325,1.7,1.25,0.44999999999999996,2.95,1.092318622247202,3793.0,1,0.0,70,-0.16579584917568232
326,1.7,1.85,0.15000000000000013,3.55,0.9190011233133137,2164.0,1,1.0,82,0.7317455899708678
327,2.0,1.25,0.75,3.25,0.6324654031054755,1616.0,1,0.0,90,1.3301065494019009
328,1.85,1.85,0.0,3.7,0.7197613613532043,2718.0,0,0.0,88,1.1805163095441429
329,2.0,1.1,0.8999999999999999,3.1,1.4498843884941746,2766.0,1,0.0,72,-0.016205609317923964
330,1.4,1.7,0.30000000000000004,3.0999999999999996,0.39313974977206767,5545.0,0,0.0,56,-1.212927528179991
331,1.55,1.85,0.30000000000000004,3.4000000000000004,0.8478696155787812,1397.0,1,1.0,84,0.8813358298286262
332,1.55,2.0,0.44999999999999996,3.55,0.9456795678426428,3601.0,1,1.0,88,1.1805163095441429
333,2.0,1.85,0.1499999999999999,3.85,0.31011434112789005,2039.0,1,0.0,68,-0.3153860890334407
334,1.25,1.7,0.44999999999999996,2.95,1.3706951536191425,2817.0,1,1.0,88,1.1805163095441429
335,1.85,0.35,1.5,2.2,1.5410235377641706,1486.0,1,0.0,100,2.0780577486906933
336,1.25,1.1,0.1499999999999999,2.35,0.6584114625379802,2645.0,1,0.0,76,0.2829748703975928
337,2.0,0.95,1.05,2.95,1.2706590253535963,2466.0,1,0.0,66,-0.4649763288911991
338,2.0,1.85,0.1499999999999999,3.85,1.2718979541041673,1265.0,1,0.0,82,0.7317455899708678
339,1.85,1.25,0.6000000000000001,3.1,0.37476966856115645,3246.0,1,0.0,70,-0.16579584917568232
340,2.0,1.7,0.30000000000000004,3.7,0.9149613389252755,4379.0,1,0.0,62,-0.7641568086067158
341,1.1,1.4,0.2999999999999998,2.5,0.5941971643126513,3369.0,1,1.0,78,0.4325651102553511
342,1.1,1.85,0.75,2.95,1.3044655713300966,1997.0,1,1.0,92,1.4796967892596598
343,0.35,1.1,0.7500000000000001,1.4500000000000002,0.7470233916251148,2821.0,1,1.0,82,0.7317455899708678
344,1.7,2.3,0.5999999999999999,4.0,0.8580792079779167,2222.0,0,0.0,70,-0.16579584917568232
345,1.1,2.0,0.8999999999999999,3.1,0.9729251142838125,2072.0,1,1.0,92,1.4796967892596598
346,1.1,2.0,0.8999999999999999,3.1,1.1817285786292755,1162.0,1,1.0,82,0.7317455899708678
347,1.25,0.65,0.6,1.9,0.9737894116077094,1187.0,1,0.0,100,2.0780577486906933
348,1.55,1.55,0.0,3.1,0.7671710116031685,3164.0,0,0.0,84,0.8813358298286262
349,1.7,2.0,0.30000000000000004,3.7,1.3528866208070405,4621.0,1,1.0,80,0.5821553501131095
350,1.4,1.55,0.15000000000000013,2.95,0.4900553232777253,3120.0,1,1.0,94,1.6292870291174182
351,0.65,0.95,0.29999999999999993,1.6,0.8293339920457983,2295.0,1,1.0,64,-0.6145665687489574
352,0.65,1.85,1.2000000000000002,2.5,0.8103398942451896,3378.0,1,1.0,82,0.7317455899708678
353,1.55,0.95,0.6000000000000001,2.5,0.07233792522480675,3154.0,0,1.0,58,-1.0633372883222325
354,2.3,0.95,1.3499999999999999,3.25,0.6284783991449274,2199.0,1,0.0,82,0.7317455899708678
355,2.0,1.7,0.30000000000000004,3.7,0.9359316617794695,1293.0,1,0.0,86,1.030926069686385
356,2.0,1.25,0.75,3.25,1.1864373500934722,1570.0,1,0.0,88,1.1805163095441429
357,1.1,1.1,0.0,2.2,0.7131182853660438,1530.0,0,1.0,74,0.1333846305398344
358,0.95,1.1,0.15000000000000013,2.05,0.6917115814248467,2218.0,0,0.0,88,1.1805163095441429
359,0.8,0.95,0.1499999999999999,1.75,0.7153551772086655,2321.0,0,0.0,70,-0.16579584917568232
360,1.1,0.95,0.15000000000000013,2.05,0.1156903196582405,3232.0,0,1.0,80,0.5821553501131095
361,2.0,1.7,0.30000000000000004,3.7,1.8520280512013811,1427.0,1,0.0,78,0.4325651102553511
362,1.1,2.3,1.1999999999999997,3.4,1.5067875127277068,3765.0,1,1.0,82,0.7317455899708678
363,1.25,1.4,0.1499999999999999,2.65,0.3992035899868417,2360.0,1,1.0,42,-2.2600592071842995
364,2.0,2.3,0.2999999999999998,4.3,0.657354787686411,2139.0,0,0.0,70,-0.16579584917568232
365,1.7,1.85,0.15000000000000013,3.55,1.2104153296814948,2720.0,1,1.0,74,0.1333846305398344
366,1.85,0.65,1.2000000000000002,2.5,0.1658901780955181,2066.0,0,1.0,70,-0.16579584917568232
367,1.55,0.8,0.75,2.35,1.2796545817845169,2096.0,1,0.0,76,0.2829748703975928
368,1.55,1.1,0.44999999999999996,2.6500000000000004,0.628566817444395,1243.0,1,0.0,90,1.3301065494019009
369,1.1,2.0,0.8999999999999999,3.1,0.6387940652036805,2343.0,1,1.0,54,-1.3625177680377492
370,1.85,1.1,0.75,2.95,0.20004577843188198,3430.0,0,1.0,60,-0.9137470484644742
371,0.95,2.0,1.05,2.95,0.03844498030604693,6171.0,1,1.0,56,-1.212927528179991
372,0.95,0.8,0.1499999999999999,1.75,0.9257256703908978,2669.0,1,0.0,58,-1.0633372883222325
373,2.0,1.1,0.8999999999999999,3.1,1.1974967324031627,1391.0,1,0.0,80,0.5821553501131095
374,1.85,1.1,0.75,2.95,1.1738430398472648,1661.0,1,0.0,94,1.6292870291174182
375,1.25,1.85,0.6000000000000001,3.1,1.1431903712972136,1796.0,1,1.0,48,-1.811288487611024
376,2.0,2.0,0.0,4.0,0.7558571152817044,3073.0,0,0.0,60,-0.9137470484644742
377,1.25,1.7,0.44999999999999996,2.95,0.7835120455221048,1336.0,1,1.0,58,-1.0633372883222325
378,1.7,1.4,0.30000000000000004,3.0999999999999996,1.2461965177240169,1457.0,1,0.0,62,-0.7641568086067158
379,1.1,1.1,0.0,2.2,1.0325282381953027,1629.0,0,0.0,66,-0.4649763288911991
380,1.1,0.95,0.15000000000000013,2.05,0.7857708817338371,2430.0,1,0.0,70,-0.16579584917568232
381,1.7,1.55,0.1499999999999999,3.25,0.8655051356493944,1353.0,1,0.0,52,-1.5121080078955076
382,1.85,2.0,0.1499999999999999,3.85,0.38129531532131333,3113.0,1,1.0,72,-0.016205609317923964
383,1.7,1.4,0.30000000000000004,3.0999999999999996,0.3306564587228821,1794.0,1,0.0,70,-0.16579584917568232
384,1.4,2.0,0.6000000000000001,3.4,0.7029990685971542,2104.0,1,1.0,82,0.7317455899708678
385,1.85,1.7,0.15000000000000013,3.55,1.0650818057006302,3421.0,1,0.0,82,0.7317455899708678
386,1.1,1.55,0.44999999999999996,2.6500000000000004,1.1509460953895072,1679.0,1,1.0,74,0.1333846305398344
387,0.95,0.65,0.29999999999999993,1.6,0.5557698482967948,1500.0,0,1.0,58,-1.0633372883222325
388,1.1,1.55,0.44999999999999996,2.6500000000000004,1.3454713316234241,2250.0,1,1.0,68,-0.3153860890334407
389,1.25,1.55,0.30000000000000004,2.8,1.2752353400553345,3848.0,1,1.0,48,-1.811288487611024
390,1.55,2.3,0.7499999999999998,3.8499999999999996,0.9395637624574557,1437.0,1,1.0,90,1.3301065494019009
391,1.7,1.25,0.44999999999999996,2.95,1.5899844419977014,2832.0,1,0.0,80,0.5821553501131095
392,0.95,1.85,0.9000000000000001,2.8,1.1803970366625873,2411.0,1,1.0,80,0.5821553501131095
393,0.65,1.25,0.6,1.9,0.1603637844755521,3975.0,1,1.0,76,0.2829748703975928
394,1.7,2.0,0.30000000000000004,3.7,0.2618097549968408,5671.0,0,0.0,48,-1.811288487611024
395,2.3,1.7,0.5999999999999999,4.0,0.8840434353338142,5513.0,1,0.0,62,-0.7641568086067158
396,1.55,2.3,0.7499999999999998,3.8499999999999996,0.3354041662318905,4775.0,0,0.0,54,-1.3625177680377492
397,0.65,1.7,1.0499999999999998,2.35,1.354189596130132,4311.0,1,1.0,72,-0.016205609317923964
398,1.55,1.7,0.1499999999999999,3.25,0.7304112268029139,1949.0,0,0.0,76,0.2829748703975928
399,1.7,1.1,0.5999999999999999,2.8,0.7348950168418197,2567.0,1,0.0,82,0.7317455899708678
400,1.85,1.85,0.0,3.7,0.9810350381862071,6516.0,0,1.0,58,-1.0633372883222325
401,1.7,1.55,0.1499999999999999,3.25,0.10917627712055322,2741.0,1,0.0,60,-0.9137470484644742
402,1.1,1.85,0.75,2.95,0.6661904804483025,4485.0,1,1.0,56,-1.212927528179991
403,1.85,1.7,0.15000000000000013,3.55,1.0134857973224374,1085.0,1,0.0,74,0.1333846305398344
404,0.95,1.1,0.15000000000000013,2.05,0.6711705256037858,1947.0,0,0.0,88,1.1805163095441429
405,1.1,1.25,0.1499999999999999,2.35,0.3291644236071781,3062.0,1,1.0,64,-0.6145665687489574
406,1.1,1.7,0.5999999999999999,2.8,0.8602514221556725,1686.0,1,1.0,70,-0.16579584917568232
407,1.4,1.1,0.2999999999999998,2.5,1.1220329536481242,2528.0,1,0.0,68,-0.3153860890334407
408,2.3,2.0,0.2999999999999998,4.3,0.6463814461094749,2471.0,1,0.0,92,1.4796967892596598
409,1.7,0.65,1.0499999999999998,2.35,0.6120094799530331,1527.0,1,0.0,84,0.8813358298286262
410,1.1,1.55,0.44999999999999996,2.6500000000000004,1.258496149521627,4877.0,1,1.0,80,0.5821553501131095
411,2.0,1.1,0.8999999999999999,3.1,0.5841796143677827,1904.0,1,0.0,78,0.4325651102553511
412,2.3,1.55,0.7499999999999998,3.8499999999999996,0.8631759125542964,5197.0,1,0.0,46,-1.9608787274687836
413,0.95,1.55,0.6000000000000001,2.5,0.9559026041958105,3218.0,0,0.0,66,-0.4649763288911991
414,0.95,2.3,1.3499999999999999,3.25,0.5371799019942574,2216.0,1,1.0,78,0.4325651102553511
415,1.1,0.35,0.7500000000000001,1.4500000000000002,0.7895063801203428,1890.0,1,0.0,92,1.4796967892596598
416,1.55,1.4,0.15000000000000013,2.95,0.5590654098736336,2240.0,1,0.0,90,1.3301065494019009
417,1.25,2.0,0.75,3.25,0.9733789456040917,1379.0,1,1.0,76,0.2829748703975928
418,1.85,1.55,0.30000000000000004,3.4000000000000004,0.917006868615069,4089.0,1,0.0,70,-0.16579584917568232
419,1.85,2.0,0.1499999999999999,3.85,0.43202143456988273,4611.0,1,1.0,76,0.2829748703975928
420,0.35,1.85,1.5,2.2,1.2228476457895636,2238.0,1,1.0,90,1.3301065494019009
421,1.4,1.7,0.30000000000000004,3.0999999999999996,0.35765140839797804,2051.0,0,0.0,80,0.5821553501131095
422,1.25,1.1,0.1499999999999999,2.35,0.9618156853012723,1945.0,0,1.0,90,1.3301065494019009
423,2.0,1.4,0.6000000000000001,3.4,0.4112904470371296,2980.0,1,0.0,78,0.4325651102553511
424,1.1,2.0,0.8999999999999999,3.1,0.34691794196481807,2366.0,0,0.0,76,0.2829748703975928
425,1.55,1.55,0.0,3.1,0.36953296024972937,2246.0,0,1.0,90,1.3301065494019009
426,1.55,1.25,0.30000000000000004,2.8,0.8205840113545317,1280.0,1,0.0,62,-0.7641568086067158
427,1.25,2.0,0.75,3.25,0.1796978815176079,3755.0,0,0.0,80,0.5821553501131095
428,1.4,1.25,0.1499999999999999,2.65,1.3086367311619087,2239.0,1,0.0,54,-1.3625177680377492
429,1.1,1.85,0.75,2.95,1.1320152540244741,1939.0,1,1.0,88,1.1805163095441429
430,1.55,2.0,0.44999999999999996,3.55,0.7719939872880609,3519.0,1,1.0,70,-0.16579584917568232
431,1.85,0.95,0.9000000000000001,2.8,0.3749180825430305,1894.0,1,0.0,86,1.030926069686385
432,1.7,2.0,0.30000000000000004,3.7,0.9117196600187948,1928.0,1,1.0,96,1.7788772689751764
433,1.55,1.1,0.44999999999999996,2.6500000000000004,1.2408548709105003,1976.0,1,0.0,86,1.030926069686385
434,1.55,1.1,0.44999999999999996,2.6500000000000004,0.3615007886145878,1903.0,1,0.0,90,1.3301065494019009
435,2.0,2.0,0.0,4.0,0.48229736139665114,2386.0,0,1.0,68,-0.3153860890334407
436,2.3,1.55,0.7499999999999998,3.8499999999999996,0.18822380513695436,2680.0,1,0.0,84,0.8813358298286262
437,2.0,1.55,0.44999999999999996,3.55,0.8832879028616822,2167.0,1,0.0,68,-0.3153860890334407
438,2.0,1.1,0.8999999999999999,3.1,1.2171312375036418,2366.0,1,0.0,82,0.7317455899708678
439,2.3,1.1,1.1999999999999997,3.4,0.4426981245287843,2460.0,0,1.0,90,1.3301065494019009
440,1.85,1.1,0.75,2.95,0.8513206156186336,2540.0,1,0.0,80,0.5821553501131095
441,2.0,1.55,0.44999999999999996,3.55,0.357035159748303,2054.0,0,1.0,76,0.2829748703975928
442,0.8,1.55,0.75,2.35,1.42639020173558,2692.0,1,1.0,94,1.6292870291174182
443,1.1,1.25,0.1499999999999999,2.35,0.32209805622567866,2405.0,0,0.0,88,1.1805163095441429
444,1.55,1.7,0.1499999999999999,3.25,0.38527634872095273,3784.0,1,1.0,88,1.1805163095441429
445,1.7,1.25,0.44999999999999996,2.95,1.3021747841333964,1542.0,1,0.0,70,-0.16579584917568232
446,1.7,1.85,0.15000000000000013,3.55,0.35137008863357777,8713.0,1,1.0,82,0.7317455899708678
447,2.0,1.25,0.75,3.25,0.7943535536800597,1512.0,1,0.0,90,1.3301065494019009
448,1.85,1.85,0.0,3.7,0.5609988248980475,1647.0,0,0.0,88,1.1805163095441429
449,2.0,1.1,0.8999999999999999,3.1,0.27843785710598534,3964.0,1,0.0,72,-0.016205609317923964
450,1.4,1.7,0.30000000000000004,3.0999999999999996,0.8972006536541001,4384.0,0,0.0,56,-1.212927528179991
451,1.55,1.85,0.30000000000000004,3.4000000000000004,0.23663193046021513,1933.0,1,1.0,84,0.8813358298286262
452,1.55,2.0,0.44999999999999996,3.55,0.8967408625376705,2915.0,1,1.0,88,1.1805163095441429
453,2.0,1.85,0.1499999999999999,3.85,0.22288930236932236,4843.0,0,1.0,68,-0.3153860890334407
454,1.25,1.7,0.44999999999999996,2.95,0.45737480455343404,1985.0,1,1.0,88,1.1805163095441429
455,1.85,0.35,1.5,2.2,0.9823715332365038,1439.0,1,0.0,100,2.0780577486906933
456,1.25,1.1,0.1499999999999999,2.35,0.40806046172309063,4235.0,1,0.0,76,0.2829748703975928
457,2.0,0.95,1.05,2.95,0.8821237805698383,1362.0,1,0.0,66,-0.4649763288911991
458,2.0,1.85,0.1499999999999999,3.85,1.4145013720222195,3427.0,1,0.0,82,0.7317455899708678
459,1.85,1.25,0.6000000000000001,3.1,1.0971133888076612,1983.0,1,0.0,70,-0.16579584917568232
460,2.0,1.7,0.30000000000000004,3.7,0.9706088740979895,1733.0,1,0.0,62,-0.7641568086067158
461,1.1,1.4,0.2999999999999998,2.5,0.07280969000804294,3278.0,1,1.0,78,0.4325651102553511
462,1.1,1.85,0.75,2.95,0.7007547139197681,3939.0,1,1.0,92,1.4796967892596598
463,0.35,1.1,0.7500000000000001,1.4500000000000002,0.7530957877441751,2236.0,1,1.0,82,0.7317455899708678
464,1.7,2.3,0.5999999999999999,4.0,0.669384159822557,2779.0,0,0.0,70,-0.16579584917568232
465,1.1,2.0,0.8999999999999999,3.1,0.6103196210495536,3468.0,1,1.0,92,1.4796967892596598
466,1.1,2.0,0.8999999999999999,3.1,1.1377890299404116,1787.0,1,1.0,82,0.7317455899708678
467,1.25,0.65,0.6,1.9,0.4012987954408742,3889.0,1,0.0,100,2.0780577486906933
468,1.55,1.55,0.0,3.1,0.23172507907968953,2938.0,0,1.0,84,0.8813358298286262
469,1.7,2.0,0.30000000000000004,3.7,0.6539068467143592,2317.0,1,1.0,80,0.5821553501131095
470,1.4,1.55,0.15000000000000013,2.95,1.109252294008753,1214.0,1,1.0,94,1.6292870291174182
471,0.65,0.95,0.29999999999999993,1.6,1.1957298416011728,2229.0,1,1.0,64,-0.6145665687489574
472,0.65,1.85,1.2000000000000002,2.5,1.029957519553296,1893.0,1,1.0,82,0.7317455899708678
473,1.55,0.95,0.6000000000000001,2.5,0.18901596177169477,2712.0,0,1.0,58,-1.0633372883222325
474,2.3,0.95,1.3499999999999999,3.25,1.6766718194133596,1703.0,1,0.0,82,0.7317455899708678
475,2.0,1.7,0.30000000000000004,3.7,0.8796380987059126,3165.0,1,0.0,86,1.030926069686385
476,2.0,1.25,0.75,3.25,0.31689275876603695,2487.0,1,0.0,88,1.1805163095441429
477,1.1,1.1,0.0,2.2,0.7353679463061225,1616.0,0,1.0,74,0.1333846305398344
478,0.95,1.1,0.15000000000000013,2.05,0.635341830915338,4194.0,1,1.0,88,1.1805163095441429
479,0.8,0.95,0.1499999999999999,1.75,0.8178762531395214,8730.0,0,0.0,70,-0.16579584917568232
480,1.1,0.95,0.15000000000000013,2.05,0.9842999297477212,1434.0,1,0.0,80,0.5821553501131095
481,2.0,1.7,0.30000000000000004,3.7,1.558157282873481,1780.0,1,0.0,78,0.4325651102553511
482,1.1,2.3,1.1999999999999997,3.4,1.8058236092195612,4694.0,1,1.0,82,0.7317455899708678
483,1.25,1.4,0.1499999999999999,2.65,0.24974455513277383,2831.0,1,1.0,42,-2.2600592071842995
484,2.0,2.3,0.2999999999999998,4.3,0.469278045329389,2544.0,0,0.0,70,-0.16579584917568232
485,1.7,1.85,0.15000000000000013,3.55,0.14685244434715383,3422.0,1,1.0,74,0.1333846305398344
486,1.85,0.65,1.2000000000000002,2.5,0.989296379524205,3330.0,1,0.0,70,-0.16579584917568232
487,1.55,0.8,0.75,2.35,0.661428428735224,2881.0,1,0.0,76,0.2829748703975928
488,1.55,1.1,0.44999999999999996,2.6500000000000004,0.8579262655310269,3157.0,1,0.0,90,1.3301065494019009
489,1.1,2.0,0.8999999999999999,3.1,0.9286770879372995,2430.0,1,1.0,54,-1.3625177680377492
490,1.85,1.1,0.75,2.95,1.1229440443339582,2493.0,1,0.0,60,-0.9137470484644742
491,0.95,2.0,1.05,2.95,0.09939810298491292,4230.0,0,0.0,56,-1.212927528179991
492,0.95,0.8,0.1499999999999999,1.75,0.8007215449331896,3111.0,0,1.0,58,-1.0633372883222325
493,2.0,1.1,0.8999999999999999,3.1,0.30896180604087753,3034.0,1,0.0,80,0.5821553501131095
494,1.85,1.1,0.75,2.95,1.1749465214610002,1984.0,1,0.0,94,1.6292870291174182
495,1.25,1.85,0.6000000000000001,3.1,0.5987536591469733,2356.0,1,1.0,48,-1.811288487611024
496,2.0,2.0,0.0,4.0,0.8545660981356792,1549.0,0,0.0,60,-0.9137470484644742
497,1.25,1.7,0.44999999999999996,2.95,0.40394362595003175,2663.0,1,1.0,58,-1.0633372883222325
498,1.7,1.4,0.30000000000000004,3.0999999999999996,0.4507069235046608,2100.0,0,1.0,62,-0.7641568086067158
499,1.1,1.1,0.0,2.2,0.8193822081123875,2769.0,0,0.0,66,-0.4649763288911991
